Customer,WO #,Invoice #,Date,Due Date,Total,Balance,Invoice Pay Status,WO Description,Summary
Ballenisles Country Club-Main,2301,i2199,2026-06-18 12:00 AM,2026-07-18 12:00 AM,0.00,0.00,NON-BILLABLE,TENNIS ARERA-ICE MACHINE LEAKING WATER AND NORTH COURSE-BATH #1-IN BEVERAGE ROOM NOT WORKING (VERY HOT AND MID INSIDE)\CRRob emailed service call,TENNIS ARERA-ICE MACHINE LEAKING WATER AND NORTH COURSE-BATH #1-IN BEVERAGE ROOM NOT WORKING (VERY HOT AND MID INSIDE)\CRTENNIS-ICE MACHINE-found water
Ballenisles Country Club-Main,2321,i2201,2026-06-19 12:00 AM,2026-07-19 12:00 AM,0.00,0.00,NON-BILLABLE,ICE/WATER DISPENSER-GOLF COURSE RESTROOM BETWEEN HOLE 5/6-NOT MAKING ICE AND RECEIVING AREA-REACH IN-NOT WORKING/ \CRRob emailed service call. \CR,"ICE/WATER DISPENSER-GOLF COURSE RESTROOM BETWEEN HOLE 5/6-NOT MAKING ICE AND RECEIVING AREA-REACH IN-NOT WORKING/ \CRMike Johnson, got the ice machine r"
Ballenisles Country Club-Main,2328,i2208,2026-06-26 12:00 AM,2026-07-26 12:00 AM,50.00,50.00,DUE,Paid COMFORT STATION #7-A/C-NOT WORKING/\CRPaid ACH on 7/9/2026 part of amount $14143.25.,COMFORT STATION #7-A/C NOT WORKING/\CRCheck the a/c at comfort station #7-found ladies bathroom and drink station locked out on communication error. We'
Ballenisles Country Club-Main,2339,i2213,2026-07-06 12:00 AM,2026-08-05 12:00 AM,609.56,609.56,DUE,MAIN KITCHEN 2-DOOR REACH IN/\CRNeed to replace 2-door gaskets with OEM parts.,MAIN KITCHEN 2-DOOR REACH IN/\CRReplaced 2-door gaskets.\CR
Ballenisles Country Club-Main,2341,i2214,2026-06-30 12:00 AM,2026-07-30 12:00 AM,2049.25,2049.25,DUE,Paid BIG KITCHEN 4 DRAWER BOX/\CRNeed to replace gaskets on 2 of these boxes for a total of 8 OEM gaskets.\CRPaid ACH on 7/9/2026 part of amount $14143.25,BIG KITCHEN 4 DRAWER BOX/\CRReplaced four gaskets on two boxes on the hotline. Total of 8 gaskets.
Ballenisles Country Club-Main,2358,i2222,2026-07-06 12:00 AM,2026-08-05 12:00 AM,150.00,150.00,PENDING,Complete \CRCIRCLE KITCHEN PREP 2-DOOR REACHIN/\CRDoors not closing properly. We would like to try changing out the 4 cams to see if that will solve the p,"CIRCLE KITCHEN PREP 2-DOOR REACH IN/\CRPrep kitchen two door cooler, replace the cams for the hinges\CR\CRBig Kitchen-prep area-reach in cooler, replaced 4"
Ballenisles Country Club-Main,2355,i2224,2026-06-29 12:00 AM,2026-07-29 12:00 AM,0.00,0.00,NON-BILLABLE,"BANQUET KITCHEN-REACH IN #3-48 DEG,  ICE MACHINE BY LIQUOR BY BIG BAR-DIRTY,  BIG BAR REACH IN COOLER, AND HARRY'S BAR-3-DOOR REACH IN,","BANQUET KITCHEN-REACH IN #3-48 DEG,  ICE MACHINE BY LIQUOR BY BIG BAR-DIRTY,  BIG BAR AREA-REACH IN COOLER, AND HARRY'S BAR-3-DOOR REACH IN/  \CRBANQUET"
Ballenisles Country Club-Main,2367,i2226,2026-07-07 12:00 AM,2026-08-06 12:00 AM,389.50,389.50,DUE,Complete \CRMAIN BAR WEST SIDE- 2 Door gaskets need to be replaced. Replacement gaskets are OEM.,Replace gaskets at the bar on the 2 door cooler Westside
Ballenisles Country Club-Main,2336,i2228,2026-06-25 12:00 AM,2026-07-25 12:00 AM,0.00,0.00,NON-BILLABLE,BIG KITCHEN-COOLER #4-TRIPPING BREAKER AND CIRCLE KITCHEN-PREP AREA-COOLER #8- FROZEN/,BIG KITCHEN-COOLER #4-TRIPPING BREAKER AND CIRCLE KITCHEN-PREP AREA-COOLER #8- FROZEN/\CRUnit running on arrival. Error code on main controller-found wi
Ballenisles Country Club-Main,2382,i2241,2026-07-01 12:00 AM,2026-07-31 12:00 AM,7750.00,7750.00,DUE,"Paid IMC Service Agreement Monthly Billing.\CRMain Club, POA, & Maintenance Bldg.\CRPaid ACH on 7/9/2026 part of amount $14143.25.","IMC Service Agreement Monthly Billing.\CRMain Club, POA, & Maintenance Bldg."
Ballenisles Country Club-Main,2389,i2251,2026-07-01 12:00 AM,2026-07-31 12:00 AM,0.00,0.00,NON-BILLABLE,KIM'S FREEZER DOWNSTAIRS-TEMP IS READING 18 DEG/ \CRRob placed the call via email \CRChef Kim's freezer downstairs is at 18°\CRIt's usually -2. As I was wal,KIM'S FREEZER-DOWNSTAIRS-TEMP IS READING 18 DEG/\CRCheck freezer evaporator frozen. Found bad defrost clock. Replaced with new. \CRDefrost coil with hose.
Ballenisles Country Club-Main,2139,i2290,2026-07-09 12:00 AM,2026-08-08 12:00 AM,2452.00,2452.00,PENDING,need to discuss with Charlie where lines are going...... \CRCIRCLE KITCEN AREA-RUN WATER LINES AND INSTALL ICE MACHINE SUPPLIED BY CLUB/Quoted $2452.00,CIRCLE KITCEN AREA-RUN WATER LINES AND INSTALL ICE MACHINE SUPPLIED BY CLUB/
Ballenisles Country Club-Main,2440,i2298,2026-07-10 08:39 PM,2026-08-09 08:39 PM,0.00,0.00,NON-BILLABLE,MAINTENANCE SHOP-A/C NOT COOLING 85 DEGS/,Found sight glass streaming and liquid drier leaking. Pumped down and replaced drier. Re-started and topped off charge. System running high pressures
Ballenisles Country Club-Main,2424,i2305,2026-07-13 12:00 AM,2026-08-12 12:00 AM,0.00,0.00,PENDING,Time Clock is here......\CRCOMFORT STATION #7-NOT WORKING/\CR,COMFORT STATION #7-NOT WORKING/\CRUnit locked out reset unit. We'll pick up clock and replace\CR\CRReturn to recheck mini split\CRUnits still running.\CR\CRHTR
Barnes Susannah Scott,1710,i1658,2026-02-02 12:00 AM,2026-03-04 12:00 AM,450.00,450.00,OVERDUE,Paid Planned Service Agreement Yearly Invoice. \CR2-Units\CRPaid ck #55441 on 03/23/2026.,Planned Service Agreement Yearly Invoice. \CR2-Units
Barnes Susannah Scott,2113,i2016,2026-05-13 12:00 AM,2026-06-12 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR MAY 2026/\CR2-unit,"INDEPTH A/C MAINTENANCE FOR MAY 2026/\CRMaintenance completed by Gabriel. \CRCleared drain lines, cleaned drain pans, changed filters, and checked all ele"
Bayshore,2444,i2299,2026-07-13 12:00 AM,2026-08-12 12:00 AM,193.87,193.87,DUE,SPORT BUILDING-ARTISAN AREA-ICE MACHINE-DOWN/\CRCredit from Bayshore \CROrig inv: 2168.\CRPd check #12216 on 07/09/2026.,SPORT BUILDING-ARTISAN AREA-ICE MACHINE-DOWN/\CRCredit from Bayshore \CROrig inv: 2168.
Belanger Steve,1915,i1854,2026-03-23 12:00 AM,2026-04-22 12:00 AM,0.00,0.00,NON-BILLABLE,NEEDS A MAINTENANCE AND DOUBLE CHECK THE UV LIGHT/\CRHe is having allergies/sinus.\CRSteve says he has filters on site. \CR,"MAINTENANCE AND DOUBLE CHECK THE UV LIGHT/\CRMaintenance completed by Gabriel. \CRCleared drain lines, cleaned drain lines, changed filters, and checked a"
Belanger Steve,2078,i2018,2026-05-04 12:00 AM,2026-06-03 12:00 AM,464.71,464.71,OVERDUE,Paid REPLACE REME HALO/\CRCC#376765543714004 Exp: 09/28 Code: 0624\CRPaid by cc on 5/28/2026.,REPLACE REME HALO/\CRReplaced Reme-Halo cell.
"""Belanger, Steve-Rental""",2077,i2019,2026-05-04 12:00 AM,2026-06-03 12:00 AM,0.00,0.00,NON-BILLABLE,PERFORM A/C MAINTENANCE/\CRNo charge per Darryl.,"PERFORM A/C MAINTENANCE/\CRMaintenance completed. Cleared drain line, cleaned drain, changed filter, and checked electrical components.\CR"
"""Benear, John""",2449,i2301,2026-07-13 12:00 AM,2026-08-12 12:00 AM,1500.00,1500.00,DUE,Paid Planned Service Agreement Yearly invoice. \CR5 units\CRPaid  ck# 927526492 on 07/09/2026.,Planned Service Agreement Yearly invoice. \CR5 units
"""Bland, Jeffery""",1746,i1695,2026-02-10 12:00 AM,2026-03-12 12:00 AM,210.00,210.00,OVERDUE,Paid BLANK THERMOSTAT/\CRPaid ck #024980 on 3/12/2026 part of amount $13529.71.,"BLANK THERMOSTAT/\CRUpon arriving customer showed me thermostat, thermostat was blank, and no sign of power. Found that the breaker in the air handler w"
"""Bland, Jeffery""",1802,i1743,2026-02-24 12:00 AM,2026-03-26 12:00 AM,142.50,142.50,OVERDUE,Paid MAIN LIVING AREA-BLANK THERMOSTAT/\CRPaid ck #024980 on 3/12/2026 part of amount $13529.71.,"MAIN LIVING AREA-BLANK THERMOSTAT/\CRUpon arrival the system was working, home owner found a trip breaker at the main panel. Went through to confirm eve"
"""Bland, Jeffery""",1950,i1868,2026-04-09 12:00 AM,2026-05-09 12:00 AM,0.00,0.00,NON-BILLABLE,IN-DPETH A/C MAINTENANCE FOR APRIL 2026/\CR3 units-\CR,IN-DPETH A/C MAINTENANCE FOR APRIL 2026/\CR1-Fp1-20x36\CR1-Fp1-12x36\CR1-Fp1-18x36\CRMaintenance completed by Gabriel. \CRNOTE: homeowner would like to have the
"""Blood, Donald & Erin""",2297,i2176,2026-06-15 12:00 AM,2026-07-15 12:00 AM,700.00,700.00,DUE,Paid Planned Service Agreement Yearly Invoice.\CR4 a/c system.\CRPaid ck #592 on 7/2/2026.,Planned Service Agreement Yearly Invoice.\CR4 a/c system.
"""Blood, Donald & Erin""",2289,i2187,2026-06-17 12:00 AM,2026-07-17 12:00 AM,120.00,120.00,DUE,Paid INDEPTH A/C MAINTNEANCE FOR JUNE 2026/\CR1-system at 217 N Palmway-is first \CR3-systems at 316 N. Ocean Breeze\CRPaid ck #591 on 07/02/2026.\CR,"INDEPTH A/C MAINTNEANCE FOR JUNE 2026/\CRMaintenance completed by Pablo/Sammy. \CRFound at the main house that the thermostat wires were good, however fou"
"""Braniff, John & Rosemary""",2030,i1937,2026-04-17 12:00 AM,2026-05-17 12:00 AM,500.00,500.00,OVERDUE,Paid Planned Service Agreement Yearly invoice. \CR2-Units  \CRPaid ck #025093 on 04/30/2026-Total inv: $500.00 -$50.00 Kathy comm she only paid $450.00\CRNe,Planned Service Agreement Yearly invoice. \CR2-Units  \CR
"""Burckle, Chris & Jill""",1387,i1353,2026-01-05 12:00 AM,2026-02-04 12:00 AM,150.00,150.00,OVERDUE,Paid PERFORMED MAINTENANCE ON ALL UNITS AND KATHY SAID 1 THERMOSTAT IS BLANK/\CRPaid ck #024879 on 2/4/2026 part of amount $380.50.\CR,"PERFORMED MAINTENANCE ON ALL UNITS AND 1 THERMOSTAT IS BLANK/\CRChecked and cleaned all drains, pans and replaced filters. Checked electrical components"
"""Burckle, Chris & Jill""",1699,i1649,2026-01-29 12:00 AM,2026-02-28 12:00 AM,550.00,550.00,OVERDUE,Paid Planned Service Agreement Yearly Invoice.\CR3-systems.\CRPaid ck # 025012 on 3/26/2026 part of amount $1665.00\CRTotal inv: $550.00 -10% for Kathy (-$5,Planned Service Agreement Yearly Invoice.\CR3-systems.
"""Burckle, Chris & Jill""",1774,i1710,2026-02-17 12:00 AM,2026-03-19 12:00 AM,0.00,0.00,NON-BILLABLE,MAIN LIVING AREA-UNIT NOT WORKING DUE TO FLOAT SWITCH/\CR2ND FLOOR CLOSET ATTIC,"MAIN LIVING AREA-UNIT NOT WORKING DUE TO FLOAT SWITCH/\CR2ND FLOOR CLOSET ATTIC\CRClogged drain line, unclogged and vacuumed water out. System is working."
"""Burckle, Chris & Jill""",1790,i1723,2026-02-27 12:00 AM,2026-03-29 12:00 AM,13144.49,13144.49,OVERDUE,"PAID IN FULL INSTALL 2- Lennox 4ton EL18 variable output systems w/S40 communicating temperature/humidity controllers.\CR(EL18KCV-048 condensing unit, C","Installed 4-Ton Split System for Master Suite and 2nd Floor Living Area. Started up, charged systems and installed new thermostat for 1st Floor Area a"
"""Burckle, Chris & Jill""",2024,i1939,2026-04-15 12:00 AM,2026-05-15 12:00 AM,190.00,190.00,OVERDUE,Paid MASTER BEDROOM-NEED TO LEAK SEARCH UNIT/\CRGARAGE CODE: 4115\CRPaid ck #15118 on 05/01/2026,"MASTER BEDROOM-NEED TO LEAK SEARCH UNIT/\CRPerformed diagnostic leak search, did not find any leaks at this time. Found condenser coil was impacted with"
"""Burckle, Chris & Jill""",2120,i2024,2026-05-15 12:00 AM,2026-06-14 12:00 AM,0.00,0.00,NON-BILLABLE,INDEPTH A/C MAINTENANCE FOR APRIL 2026/\CR3- Units \CR\CR,"INDEPTH A/C MAINTENANCE FOR APRIL 2026/\CRMaintenance completed by Gabriel.\CRCleared drain lines, cleaned drain pans, changed filters and checked all ele"
"""Burckle, Chris & Jill""",2300,i2177,2026-07-02 12:00 AM,2026-08-01 12:00 AM,5269.04,5269.04,DUE,"GARAGE AREA/\CR1- Daikin 2ton heat pump mini split. Rated at an 18.0 SEER2 @ 24,000 BTU/hr.\CRInstalled the above specified air conditioning equipment for",GARAGE AREA/\CRInstalled 2 Ton Mini Split System and started up.
"""Capano, Louis""",1976,i1901,2026-04-01 12:00 AM,2026-05-01 12:00 AM,282.50,282.50,OVERDUE,Paid POOL HEATER-NOT WORKING/\CRCall Roberto when on the way 561-239-5010.\CRPaid ck #01006-00001574 on 5/4/2026.,"POOL HEATER-NOT WORKING/\CRChecked system, found a massive refrigerant leak in the coil, equipment is not holding pressure. Used 1 lb R410A for leak sea"
"""Capo, James""",1678,i1624,2026-01-26 12:00 AM,2026-02-25 12:00 AM,2200.00,2200.00,OVERDUE,"Paid Robert called and confirmed via phone on 1/23/26 for 1/26/2026\CRREPLACE 2- UV BULBS, 2-HEALTHY CLIMATE 5"" FILTERS WITH CASE AND PERFORM MAINTENANC","REPLACE 2- UV BULBS, 2-HEALTHY CLIMATE 5"" FILTERS WITH CASE AND PERFORM MAINTENANCE ON 2 UNITS/ALSO ADDED LARGER RETURN DUCT IN DAUGHTER'S BEDROOM."
Cary Brown/SLLE 2025 LLC,1750,i1691,2026-02-11 12:00 AM,2026-03-13 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CRDO NOT DUE THE ONE FOR FEB 2026 WE DID IT IN DECEMBER 2025\CRPSA MAINTENANCE-AUG, FEB\CR3 Units 3 Hrs",INDEPTH A/C MAINTENANCE FOR FEBRUARY 2026/\CRService was completed on 12/15/2026. See work order -completed by Pablo.
Cary Brown/SLLE 2025 LLC,1928,i1850,2026-03-20 12:00 AM,2026-04-19 12:00 AM,535.00,535.00,OVERDUE,BOTH UNITS DOWN/\CR,BOTH UNITS DOWN/\CRFound South condensing unit with grounded high stage compressor. Disconnected wiring to allow unit to run 50% on low stage compressor
"""Castillo, Nabor Gerardo & Brittany""",1654,i1599,2026-01-23 12:00 AM,2026-02-22 12:00 AM,15523.00,15523.00,OVERDUE,"Paid 1- Lennox 4ton EL18 variable output system w/S40 communicating temperature/humidity controller.\CR(EL18KCV-048 condensing unit, CBK48MV-042 air han",MASTER SUITE-Installed-Lennox 4ton EL18 variable output system w/S40 communicating temperature/humidity controller with Remi Halo and Healthy Climate
"""Castillo, Nabor Gerardo & Brittany""",1835,i1766,2026-03-04 12:00 AM,2026-04-03 12:00 AM,0.00,0.00,NON-BILLABLE,"INDEPTH A/C MAINTENANCE FOR MARCH 2026/\CR4 a/c systems, 1-mini split, and 1 wine room.\CR",INDEPTH A/C MAINTENANCE FOR MARCH 2026/\CRMaintenance completed by Gabriel/Pablo. \CRIn MB-AHU Reme-Halo M/N: Reme-H-T S/N: RHLT5560098-077-not sure if bu
"""Castillo, Nabor Gerardo & Brittany""",1931,i1865,2026-03-25 12:00 AM,2026-04-24 12:00 AM,0.00,0.00,NON-BILLABLE,NEW MASTER BEDROOM SYSTEM-NEED TO CLEAR ALARM IN SYSTEM/\CRCall Alex when on the way 561-570-0021\CR,"NEW MASTER BEDROOM SYSTEM-NEED TO CLEAR ALARM IN SYSTEM/\CR3/24\CRError code 603 and 31 in thermostat, checked system, didn’t found any problem that can g"
"""Castillo, Nabor Gerardo & Brittany""",2145,i2081,2026-05-14 12:00 AM,2026-06-13 12:00 AM,196.88,196.88,OVERDUE,UPSTAIRS LAUNDRY AREA-GRILL DRIPPING WATER/\CRItalo placed the service call,"UPSTAIRS LAUNDRY AREA-GRILL DRIPPING WATER/\CR5/14/2026\CRI checked the grill that was sweating. For some reason, the return air grill was installed on th"
"""Castillo, Nabor Gerardo & Brittany""",2290,i2186,2026-06-12 12:00 AM,2026-07-12 12:00 AM,0.00,0.00,NON-BILLABLE,LAUNDRY AREA-GRILLE LEAKING/AND THEY SEE MOLD/\CRItalo said tomorrow am is fine,LAUNDRY AREA-GRILLE LEAKING/AND THEY SEE MOLD/\CRSealed grille with mastic due to air leak in the can.
"""Castillo, Nabor Gerardo & Brittany""",2304,i2189,2026-06-16 12:00 AM,2026-07-16 12:00 AM,0.00,0.00,PENDING,UPSTAIRS LAUNDRY AREA-GRILLE LEAKING/\CRItalo needs before 2 pm today,UPSTAIRS LAUNDRY AREA-GRILLE STILL LEAKING/\CRChecked the grille that was sweating in the laundry. Removed the grille and installed insulation tape in t
"""Cortese, Michael""",2116,i2123,2026-06-01 12:00 AM,2026-07-01 12:00 AM,4608.00,4608.00,OVERDUE,Paid REPLACE AIR HANDLER/$4608.00 \CRNOTE: -converted service call into job. \CRPaid ck-5433 on 6/1/2026 in full. Process check on 6/3/2026.,INSTALL 1- Lennox CBA25 series 4ton air handling unit w/ 10kw electric heat\CRRemove & dispose of the existing air handling unit for the residence. Inst
"""Cortese, Michael""",2373,i2278,2026-07-01 12:00 AM,2026-07-31 12:00 AM,0.00,0.00,NON-BILLABLE,"THINKS THERMOSTAT IS BAD OR HAS LOOSE WIRE/ He this is a new unit. \CRHe touches the thermostat and it starts to work, but he has to keep touching the t","THINKS THERMOSTAT IS BAD OR HAS LOOSE WIRE/\CRFound bad thermostat, replaced with new. Checked operation, all working normal."
"""Costantino, David & Ann Marie""",1645,i1594,2026-01-09 12:00 AM,2026-02-08 12:00 AM,0.00,0.00,NON-BILLABLE,IN-DEPTH A/C MAINTENANCE FOR JANUARY 2026/\CR3 Units 3 hrs \CR,"IN-DEPTH A/C MAINTENANCE FOR JANUARY 2025/\CRMaintenance completed by Gabriel. \CRCleared drain lines, cleaned drain pans, changed filters, and checked al"
"""Costantino, David & Ann Marie""",1660,i1606,2026-01-13 12:00 AM,2026-02-12 12:00 AM,0.00,0.00,NON-BILLABLE,MAIN UNIT-GARAGE AREA-5 TON UNIT-LEAKING WATER ON THE FLOOR/\CRNo charge per Rob on 1/30/26-billing on work order 1666.,"MAIN UNIT-GARAGE AREA-5 TON UNIT-LEAKING WATER ON THE FLOOR/\CRChecked customer concerns,  AHU was dry, but saw some water on the right side of the a/c"
"""Costantino, David & Ann Marie""",1666,i1630,2026-01-21 12:00 AM,2026-02-20 12:00 AM,732.00,732.00,OVERDUE,Paid MAIN SYSTEM-RUN NEW DRAIN LINE/\CRApproved by Kathy on 1/16/2026-verbal with Robert.\CRPaid ck #024910 on 02/12/2026 part of amount $4501.40,MAIN SYSTEM-RUN NEW DRAIN LINE/\CRRan new drain lines.
"""Costantino, David & Ann Marie""",2027,i1935,2026-04-16 12:00 AM,2026-05-16 12:00 AM,95.00,95.00,OVERDUE,Paid DEN AREA-GRILL HAS A NOISE/\CRPaid ck #025069 on 04/23/2026 part of amount $6792.20-paid in full.,"DEN AREA-GRILL HAS A NOISE/\CRMet with customer, removed grill from ceiling. Installed foam insulation tape on grill flange, reinstalled grill and secur"
"""Costantino, David & Ann Marie""",2170,i2091,2026-05-19 12:00 AM,2026-06-18 12:00 AM,0.00,0.00,NON-BILLABLE,MASTER BEDROOM OFF ON FLOW SWITCH ALARM/\CRKathy placed the call.,"MASTER BEDROOM OFF ON FLOW SWITCH ALARM/\CR5/19/2026\CRDrain line was clogged, cleaned the line. Now the system is working fine."
"""Costantino, David & Ann Marie""",2327,i2203,2026-06-19 12:00 AM,2026-07-19 12:00 AM,142.50,142.50,DUE,LEFT SIDE OF HOUSE-2 UNITS WATER DRIPPING ON THE BOTTOM/,LEFT SIDE OF HOUSE-2 UNITS WATER DRIPPING ON THE BOTTOM/\CR6/19\CRThe drain for the master bedroom air handler unit was dripping and running onto the conc
"""Costantino, David & Ann Marie""",2381,i2240,2026-07-01 12:00 AM,2026-07-31 12:00 AM,600.00,600.00,DUE,Cust sold home Planned Service Agreement Yearly Invoice. \CR3-Units\CRKathy will give us new owner once closing is done/need to change the name and make t,Planned Service Agreement Yearly Invoice. \CR3-Units
"""Czerw, Rob""",1960,i1927,2026-04-13 12:00 AM,2026-05-13 12:00 AM,290.00,290.00,OVERDUE,Paid 2-UNIT MAINTENANCE / VERIFY UV LIGHTS WORK/WASH CONDENSOR COILS/\CRFilters: customer does change his filters every 1.5 months.\CRcc: 379312681451003,"PERFORMED MAINTENANCE ON TWO UNITS/ \CRCleared drain lines, cleaned drain pans, checked filters, also checked all electrical components. \CRNOTE: need to"
"""Czerw, Rob""",2021,i1931,2026-04-29 12:00 AM,2026-05-29 12:00 AM,1041.00,1041.00,OVERDUE,Paid INSTALLATION OF 1 UV BULB AND 1 REME COMPLETE KIT/   \CRPaid cc on 5/4/2026 part of amount $1331.00. \CR,INSTALLATION OF 1 UV BULB AND 1 REME COMPLETE KIT/   \CRReplaced light bulb and installed 1 Reme complete kit.
"""Czerw, Rob""",2110,i2012,2026-05-06 12:00 AM,2026-06-05 12:00 AM,925.50,925.50,OVERDUE,Paid UNIT NOT COOLING/\CRRob called Darryl direct.\CRPaid on 05/21/2026 by Amex 379312681451003 Exp 10/30 Code 9725,UNIT NOT COOLING/\CRFound condenser coil leaking from a joint. Added refrigerant. Need to return.\CRReturned and repaired leak. Relocated and replaced dri
Delaire Country Club,1603,i1564,2026-01-02 12:00 AM,2026-02-01 12:00 AM,660.00,660.00,OVERDUE,Paid VAV'S -NOT WORKING AND BAKERY AREA-WALK IN FREEZER-NOT WORKING/ \CRTracy placed the call.\CRPaid ACH on 1/22/2026,"VAV'S -NOT WORKING AND BAKERY AREA-WALK IN FREEZER-NOT WORKING/ \CR1/2\CRFound both limit switches tripped on VAV's for heat. Reset, started up all checks"
Delaire Country Club,1738,i1682,2026-02-06 12:00 AM,2026-03-08 12:00 AM,550.00,550.00,OVERDUE,Paid PASTRY AREA-WALK IN FREEZER-1 FAN BLADE BROKEN ON THE EVAPORATOR/\CRWould like service today.\CRPaid ACH on 03/10/2026.,PASTRY AREA-WALK IN FREEZER-1 FAN BLADE BROKEN ON THE EVAPORATOR/\CR2/5\CRFound blade broken. Replaced blade with spare from maintenance. \CR2/6\CRNew spare b
Delaire Country Club,1788,i1736,2026-02-26 12:00 AM,2026-03-28 12:00 AM,1782.45,1782.45,OVERDUE,Paid KITCHEN AREA-FLAKER ICE MACHINE-NOT MAKING ANY ICE AND EXHAUST 1.4.5/\CRPaid ACH on 3/23/2026 part of amount $2337.45.\CR,"KITCHEN AREA-FLAKER ICE MACHINE-NOT MAKING ANY ICE AND EXHAUST 1.4.5/\CR2/20\CRFound water filter and water float valve plugged. Bypass filter, cleaned fl"
Delaire Country Club,1797,i1740,2026-02-23 12:00 AM,2026-03-25 12:00 AM,277.50,277.50,OVERDUE,Paid PASTRY AREA-WALK IN FREEZER-NOT WORKING/\CRTracy called in the service call.\CRPaid ACH on 3/23/2026 part of amount $2337.45.,"PASTRY AREA-WALK IN FREEZER-NOT WORKING/\CR2/23\CRFound motor plug fell out of harness. Reinstalled and wire tied off. Started up, operation all checks ok"
Delaire Country Club,1816,i1752,2026-02-27 12:00 AM,2026-03-29 12:00 AM,277.50,277.50,OVERDUE,Paid LAUNDRY AREA-NOT COOLING/\CRTracy placed the call.\CRPaid ACH on 3/23/2026 part of amount $2337.45.,LAUNDRY AREA-NOT COOLING/\CR2/27\CRFound fan not running and chill water valve open. Computer had over ride command in place. Set back to auto. Operation
